file_name,question
05x10x20x05F001367108N0098.png,what is on the left of the vase
05x10x20x05F000898639N0266.png,what is there on the wall
05x10x20x05F002172630N0107.png,what is sitting to the right
05x10x20x05F002237218N0026.png,how many steps are there
05x10x20x05F001600210N0079.png,what is attached on the middle wall
05x10x00x00F000653547N0156.png,what is in front of the chair
05x10x20x05F000353298N0080.png,what is color of door
05x10x00x00F001511322N0027.png,what is kept towards the left of the stairs
05x10x00x00F001568732N0081.png,how many windows are there in the room
05x10x20x05F000653548N0105.png,what is in the floor
05x10x50x10F001242792N0050.png,what is the color of the door
05x10x00x00F002543965N0161.png,how many doors are there
05x10x20x05F001846227N0315.png,what is the colour of the room
05x10x00x00F000117322N0040.png,how many panting you see
05x10x50x10F001000396N0046.png,what is behind the coffe table
05x10x50x10F000503401N0095.png,what color is the door
10x25x00x00F000898640N0039.png,how many pictures are there
05x10x20x05F000898639N0206.png,where is the animal
05x10x20x05F001962770N0185.png,how many pillows are there on sofa
05x10x50x10F001658020N0037.png,what is on the wall
05x10x50x10F002494046N0259.png,how many bed do you see
05x10x00x00F000503401N0151.png,how many wheels that the computer chair have
05x10x00x00F001846226N0063.png,what is the color of the bed
05x10x00x00F002012767N0165.png,what is it about the table
05x10x00x00F002172630N0077.png,how many chairs do you see in front of the table on the left
05x10x50x10F000591478N0122.png,how many closed doors are there
05x10x00x00F001846223N0052.png,what is the colour of the pillow
05x10x00x00F000653545N0013.png,what's on the floor
10x25x50x10F001306120N0072.png,what is in front of the window
05x10x00x00F001568728N0094.png,how many switches do you see
10x25x00x00F000798178N0045.png,what's in the vase
05x10x20x05F001033916N0146.png,how many doors are there
05x10x50x10F001000396N0126.png,what color is the water in the pool
10x25x50x10F000931038N0050.png,is there a white door infront of  the staricase
05x10x20x05F001600211N0009.png,what is the color of the door
10x25x00x00F000591477N0046.png,geuss the place
05x10x20x05F000148666N0122.png,what is on the right of the canvas
05x10x20x05F002237219N0146.png,what color are the window curtains
05x10x00x00F002237218N0190.png,is there a hallway in the apartment
10x25x50x10F001658020N0034.png,what element can be seen in the front center
05x10x20x05F000457464N0102.png,whats tied on the wall
05x10x20x05F001568731N0171.png,how many furniture can you see in the image above
10x25x20x05F002172631N0091.png,the room have a stairs
10x25x00x00F001568731N0042.png,how many pictures on the walls
05x10x50x10F002543965N0079.png,what is the colour of the wall
10x25x20x05F000798181N0057.png,what is the painting over the bed about
10x25x20x05F000117324N0042.png,what is on the left side of the stairs
05x10x50x10F002543963N0079.png,what is the color of the bars
05x10x00x00F001085850N0114.png,where is the painting
10x25x50x10F002225367N0041.png,what is to the left of the table
05x10x50x10F000850481N0109.png,what are the doors made of
10x25x50x10F001306123N0018.png,what color is the upholstery on the stairs
05x10x50x10F000754497N0050.png,how many pillows are on the bed
05x10x50x10F002444551N0165.png,how many windows do you see
05x10x20x05F002282635N0013.png,what is color of the couch
05x10x00x00F002415592N0068.png,is there a table in the picture
05x10x00x00F002237219N0027.png,what is on the left
05x10x20x05F001846227N0335.png,how many painting on the wall
05x10x00x00F002543965N0001.png,which color is the sofa
05x10x50x10F001306120N0132.png,what color is the door
05x10x50x10F002172631N0074.png,how many plants do you see
05x10x20x05F000591479N0040.png,is the door to the terrace opened
05x10x20x05F000040910N0099.png,how many lamps are there
10x25x00x00F000258801N0036.png,what imahe is on the wall
05x10x00x00F001810458N0096.png,what is the color of the desk
10x25x20x05F001403391N0008.png,how many lights are on
05x10x20x05F000798181N0033.png,what is it on the wall
05x10x50x10F001000393N0051.png,how many sitting chairs are there
05x10x50x10F000117324N0003.png,what is the door made of
05x10x00x00F000391480N0094.png,what color is the cabinet
10x25x20x05F001600210N0022.png,how many chairs are there
10x25x00x00F002237218N0085.png,what is installed on the left wall
05x10x50x10F001033915N0187.png,how many rooms are there in this apartment
05x10x00x00F001931684N0237.png,what is on the wall
05x10x00x00F000798178N0324.png,what colour is the toulette
10x25x20x05F002172631N0051.png,what colour is the floor
05x10x50x10F000850483N0209.png,what are on the wall to the left
05x10x50x10F001962769N0106.png,how many chairs do you see
10x25x00x00F001220361N0040.png,what's by the bed
05x10x50x10F002237218N0226.png,in which color is the room
10x25x50x10F000898640N0151.png,what is shown in the picture
10x25x00x00F001846227N0087.png,in which side is the window
05x10x20x05F000040911N0144.png,what color are the chairs
05x10x50x10F001931685N0172.png,what element is lying in the left side of the desk under the window
10x25x20x05F001931684N0074.png,is there a tree in the room
10x25x50x10F002415593N0099.png,what is wall color
05x10x50x10F001568730N0089.png,how many windows
05x10x20x05F000391480N0152.png,what color are the walls
05x10x00x00F001119654N0052.png,what is broken
10x25x00x00F000653548N0051.png,how many chairs is there in the room
05x10x50x10F002237215N0118.png,is the door open
10x25x20x05F000850482N0141.png,where is the chair
05x10x50x10F001710306N0036.png,how many stairs
05x10x20x05F001306120N0058.png,how many pillars
10x25x20x05F000702891N0010.png,what is the object standing at the entrance
10x25x20x05F001511323N0027.png,what's written on the direction sigh next to an arrow
05x10x00x00F002338963N0018.png,what colour are the shelves
05x10x20x05F001000393N0125.png,how many chairs are there
05x10x00x00F002225364N0098.png,what is to the right of the image
05x10x20x05F002237218N0006.png,is there a staircase
05x10x50x10F000117322N0085.png,what colour is the floor
05x10x50x10F002012767N0031.png,what is it on the right
05x10x00x00F000702890N0046.png,what color are the leaves of the tree
05x10x50x10F000457464N0170.png,what is on the wall
05x10x20x05F002225367N0055.png,on right side of door what is hanging
05x10x20x05F002415593N0029.png,what's on the right
10x25x50x10F000117322N0009.png,what color of the stair
10x25x20x05F001511326N0039.png,how many bicycles
05x10x50x10F000258801N0132.png,what about things of chart
05x10x20x05F001511326N0076.png,what's against the wall
05x10x50x10F002077367N0333.png,what is lying on the sofa
10x25x50x10F000258803N0031.png,what gun is it
05x10x00x00F001511326N0044.png,what is the picture on the opposite wall
05x10x50x10F001568732N0016.png,what is lying on the bed
05x10x50x10F002543961N0191.png,what is to the right of the bed
10x25x00x00F000850483N0109.png,what's the color of a bedsheet
05x10x50x10F000850483N0189.png,how many picture frames in the picture
05x10x50x10F002543961N0251.png,what is in the center of the room
10x25x20x05F002225367N0035.png,what is the colour of the ceiling
05x10x20x05F000653549N0002.png,what colour is this wall
05x10x20x05F001306120N0098.png,are the living room doors wooden
05x10x00x00F002415593N0215.png,what color are the walls
05x10x50x10F001511322N0107.png,where is the bicycle leaning
10x25x20x05F000040911N0065.png,which side is the door
05x10x00x00F001000394N0116.png,how many chairs in this  place
05x10x20x05F001568728N0105.png,what is the color of the door
05x10x20x05F002494046N0181.png,how many mirrors are there
10x25x50x10F002012767N0101.png,what element is hanging on the wall on top of the wall table
05x10x20x05F001568731N0051.png,what is mounted on wall
05x10x00x00F001403389N0207.png,what is lying onbthe sofa
10x25x00x00F000898641N0029.png,how many picture frames are there
05x10x00x00F001846226N0043.png,what is near the table to thr right
05x10x00x00F001886431N0000.png,what is this room
10x25x50x10F000702891N0032.png,is this under water picture
05x10x50x10F002118319N0078.png,what's on the wall
10x25x20x05F001306122N0090.png,what is in front of the window
05x10x20x05F002225363N0049.png,how many plants are in the room
05x10x00x00F000117324N0267.png,how many paintings
05x10x50x10F001033915N0127.png,how many doors are there
05x10x00x00F001600211N0016.png,what colour walls have
10x25x50x10F000798179N0030.png,how many pictures are there
05x10x00x00F002237219N0227.png,what is to the left of the fireplace
10x25x00x00F002494046N0023.png,how many doors do you see
05x10x20x05F000040910N0079.png,what is it in the middle of the room
05x10x50x10F001710306N0056.png,what is at the other end of the room
05x10x50x10F000457465N0249.png,what is the right to the sofa
10x25x00x00F002415594N0007.png,what is in-front of corridor
10x25x20x05F000653545N0041.png,how many vase
05x10x50x10F002237219N0300.png,what is in front of the window
10x25x00x00F001033916N0058.png,what is the colour of the doors
10x25x50x10F000391480N0090.png,how many colors can be seen
05x10x20x05F000653549N0082.png,what this image shows
05x10x50x10F002444551N0245.png,how many steps are there on the ladder
05x10x50x10F001846227N0179.png,how many steps are there
10x25x50x10F001000393N0033.png,what is in front of the bed
05x10x50x10F000898639N0079.png,what is there on the wall
05x10x20x05F000798178N0313.png,what is this room called
05x10x00x00F002225363N0042.png,how many beds are in the picture
05x10x00x00F002225367N0053.png,how many doors are in this room
05x10x50x10F002172627N0075.png,how many chairs are there
05x10x00x00F001600211N0076.png,what is the thing right side
05x10x50x10F001000397N0093.png,how many beds do you see
05x10x50x10F000850482N0098.png,where is the television
10x25x00x00F002237219N0076.png,where is the broken glass door
05x10x20x05F000898639N0086.png,where is my  trash can
05x10x00x00F000391478N0105.png,how many mirrors are there in the room
05x10x00x00F000653548N0099.png,is this room belongs to a castle
05x10x00x00F000391480N0114.png,what is the color of the cupboards
05x10x50x10F001568732N0056.png,what is on the front wall
05x10x20x05F001367108N0078.png,where is the vase
05x10x00x00F002237218N0272.png,which color is the sofa
05x10x00x00F001710302N0011.png,what is the color of the wall
05x10x00x00F000591481N0047.png,how many closed doors do you see
05x10x50x10F000798181N0093.png,what is the color of the curtain
05x10x50x10F000653545N0092.png,how many chairs do you see
05x10x20x05F002543965N0246.png,what is colour of wood works
05x10x50x10F001810458N0093.png,what is on the table
10x25x50x10F001242792N0064.png,what is the color of the wall
05x10x50x10F000457465N0209.png,what is it in front of the window
10x25x20x05F002494046N0037.png,how many pictures are hanging on the walls
10x25x20x05F000850483N0124.png,how many pillows are there
05x10x50x10F000798180N0121.png,what is the color of the left side wall
10x25x50x10F001085850N0012.png,how many windows are there in the room
10x25x50x10F000591478N0131.png,how much furniture is in the room
05x10x50x10F002225367N0083.png,what colour is tge door
05x10x00x00F000754497N0030.png,what is the color of the curtains
05x10x00x00F002282635N0086.png,what is opposite the drawer
10x25x20x05F001568728N0062.png,how many pillows are lying on the bed
05x10x50x10F000898639N0299.png,is there one bed
05x10x20x05F001306120N0078.png,how many stairs are on the picture
05x10x20x05F001658019N0058.png,how many windows in the room
10x25x00x00F002225364N0066.png,what does there on the shelf
05x10x00x00F000457466N0178.png,what is on sofa
10x25x50x10F001710306N0034.png,where is the plate
05x10x50x10F000653547N0187.png,what is above the chair
10x25x00x00F001033915N0056.png,how many door is in the picture
05x10x50x10F001600210N0034.png,what's there on the left of the room
05x10x20x05F002494042N0116.png,how many armchairs can you see in the photo
05x10x00x00F001568732N0121.png,how many beds are there in the room
05x10x00x00F002543965N0201.png,what is on the shelves
05x10x50x10F000040911N0144.png,how many chair do you see
05x10x20x05F001220361N0083.png,what is the apartment made of
05x10x20x05F000040910N0179.png,how many persons can this room affords
05x10x20x05F000898640N0164.png,how many windows are there
05x10x50x10F001931684N0109.png,what's in the middle of the hall
05x10x50x10F001242790N0018.png,what colour is the floor
10x25x20x05F002225364N0037.png,where does this door lead
05x10x50x10F000798180N0061.png,what color are the curtains
10x25x50x10F002415592N0029.png,how many chairs are in this photo
05x10x00x00F000503401N0171.png,what color is the chair at the left of the image
05x10x50x10F000457467N0180.png,is there a sofa
05x10x20x05F000850482N0057.png,where is the bed located
05x10x50x10F001242791N0012.png,what is the most visible color
10x25x50x10F000898641N0119.png,what's between middle of the curtains
10x25x00x00F001600209N0031.png,what is on the right side of the bed
05x10x50x10F002543965N0319.png,how many television set can you see in the photo
05x10x20x05F000258801N0035.png,how many photos are there
05x10x50x10F002077367N0073.png,what color is the carpet
10x25x00x00F002282635N0011.png,are there stairs
10x25x50x10F001511322N0024.png,how many sofas are in the photo
05x10x50x10F000353298N0062.png,what colour are the walls
10x25x00x00F002415593N0035.png,how many doors can you see in the picture
05x10x00x00F002543965N0021.png,where does the popcorn picture
05x10x00x00F000898640N0255.png,whats on the right
05x10x00x00F002225366N0063.png,where the sculpture is located in the room
05x10x20x05F001962767N0073.png,how many pillars are visible
10x25x00x00F001511326N0023.png,what's on the wall
05x10x50x10F002237218N0026.png,how many staircases
05x10x00x00F000117324N0247.png,how many windows are in the room
10x25x00x00F000353298N0061.png,how many chairs are there in the room
05x10x00x00F002494046N0185.png,how many beds in the picture
05x10x00x00F001033915N0180.png,what is on the right side of the wall
05x10x50x10F002444551N0085.png,what kind of tree on the tob
05x10x50x10F000258803N0092.png,how many chairs are there
05x10x20x05F000754495N0080.png,what is lying on the table
05x10x50x10F001886431N0029.png,how many pillows are there
05x10x00x00F001568730N0057.png,how many windows are there
10x25x00x00F000898640N0059.png,are the doors open or closed
10x25x50x10F000457465N0083.png,what is it in the corner
05x10x00x00F000850482N0241.png,is that all the way back at the right a bed
10x25x20x05F001658020N0058.png,what's on the bed
10x25x50x10F002172631N0089.png,how many tables are there
05x10x20x05F000850482N0177.png,what is the color of the wall
10x25x50x10F001962766N0020.png,how many doors are there
05x10x50x10F001085850N0106.png,what color is the oven
05x10x50x10F000702891N0156.png,what is the window frame made of
05x10x00x00F002172631N0252.png,where is the table
05x10x20x05F000850483N0236.png,who is the main character in the mural
10x25x20x05F002012767N0062.png,how many chairs are there in the picture
05x10x20x05F001033916N0286.png,what's the room on the left
05x10x50x10F001306122N0081.png,what colour is the carpet
10x25x50x10F000798179N0050.png,what is the color of door
05x10x20x05F002494046N0101.png,what color the walls are
05x10x20x05F001511323N0016.png,what part of the hause do you see
05x10x50x10F000653548N0127.png,what you see is important in this picture
10x25x00x00F000117321N0028.png,how many paintings do you see
05x10x50x10F002415592N0048.png,what is the colour of the furniture
05x10x20x05F000391480N0292.png,the light is on or off
05x10x50x10F002494042N0014.png,what color are the walls
05x10x00x00F002012767N0085.png,how many cubicle does it have
05x10x50x10F001403391N0337.png,how many windows are there in the room
05x10x00x00F000503401N0071.png,is the wall white
10x25x00x00F000117323N0004.png,what's the object in the center of this picture
05x10x20x05F000457467N0142.png,what is to the right of the sofa
05x10x00x00F000457465N0082.png,how many table are there
05x10x50x10F000457467N0160.png,what is to the left of the couch
05x10x50x10F000457465N0109.png,how many door did you see in this image
10x25x20x05F001403389N0076.png,what's there to the left
05x10x20x05F000591478N0160.png,what is on top of the tablem
10x25x20x05F002237219N0065.png,do you see any window in the picture.if yes than tell the position of the window
05x10x20x05F002225363N0069.png,how many staircase can you see
05x10x50x10F000040910N0105.png,what's on the bed
05x10x00x00F002237219N0087.png,how many doors are you seeing
05x10x00x00F002237219N0107.png,how many steps are there on the stairs
10x25x20x05F000258803N0015.png,whats on the center of the wall
05x10x00x00F001931685N0068.png,what picture do you see on the door
05x10x20x05F001886431N0047.png,how many sofa on the room
05x10x50x10F001511325N0081.png,how many bycickles here
05x10x20x05F002444551N0081.png,how many paintings hanging left to the way
10x25x20x05F000898641N0034.png,how many pictures are on the wall
10x25x50x10F001568730N0002.png,what is above the fire place
05x10x50x10F002282635N0010.png,where does the stair go
10x25x20x05F002225364N0057.png,what's in the upper left equine
05x10x50x10F001568730N0009.png,where are the stairs
05x10x50x10F001242791N0152.png,what is color bed
10x25x20x05F000898641N0114.png,how many tvs on the picture
05x10x20x05F001000397N0093.png,how many chairs are visible in the picture
05x10x20x05F002237219N0106.png,color of the wall
10x25x00x00F000898639N0045.png,how many chairs have the room
05x10x00x00F000457466N0078.png,how many mirrors in the room
10x25x50x10F000898639N0086.png,what is pictured on the wall
05x10x00x00F001306123N0042.png,how many steps
10x25x20x05F001846227N0007.png,what is left to the electricity board
05x10x00x00F000898641N0300.png,is there a picture on the wall
05x10x20x05F001000393N0065.png,what is the color of the sheets
10x25x20x05F001367108N0026.png,what colors are the curtains
05x10x00x00F000898639N0056.png,what is the color of the door
05x10x20x05F002543961N0214.png,what color are the walls
05x10x50x10F000898639N0059.png,what is on the wall
05x10x50x10F000702887N0118.png,hoe many chairs
10x25x20x05F001085850N0033.png,how many doors are in the room
05x10x00x00F002415592N0088.png,how many windows are there in the image
10x25x20x05F001306120N0072.png,is this wall old painted
05x10x00x00F000898641N0140.png,how many televisions are in this room
05x10x50x10F000040912N0126.png,where is the television
05x10x50x10F002172630N0017.png,what is the thing on the wall
10x25x20x05F002338963N0004.png,where is the kitchen
05x10x50x10F001403389N0178.png,what color are the curtains
10x25x00x00F000391478N0019.png,what is in the middle
05x10x00x00F000898641N0180.png,what is it in front of the mirror
05x10x50x10F001962770N0199.png,how many pillars are there in the room
05x10x00x00F000653547N0016.png,how many pictures are on the wall
05x10x00x00F000754497N0050.png,how many table lamb are there
05x10x20x05F000850483N0176.png,how many paintings are there in corridor
05x10x50x10F001242790N0118.png,what is beneath the bed
05x10x00x00F002543961N0138.png,what is untop the side drawer
10x25x50x10F000754494N0009.png,what color is the curtain
05x10x50x10F000653549N0127.png,how many wall pictures found
05x10x50x10F002172630N0117.png,what's next to the columns
05x10x00x00F002172631N0232.png,do you see animals in the picture
05x10x00x00F000457465N0142.png,are there any furnitures in the room
05x10x50x10F001658019N0110.png,what is opposite the bed
10x25x50x10F002225364N0067.png,what is opposite to the front desk
05x10x00x00F001306120N0035.png,what is in between the doors
05x10x20x05F000040912N0007.png,where is the black door
05x10x20x05F000457467N0022.png,what color is the fridge
05x10x20x05F002543965N0186.png,what color is the door frame
05x10x50x10F001403391N0317.png,what room do you assume this is
05x10x20x05F001962767N0013.png,what is the long vertical thing
05x10x50x10F000898642N0068.png,what can i see in the centre of the picture
05x10x50x10F000591481N0109.png,what type of chair is the blue one
05x10x50x10F000457467N0120.png,where is the mirror>
10x25x00x00F000850481N0053.png,what's on the left of the bed
10x25x20x05F000754497N0013.png,what colour is the curtain
10x25x50x10F002282635N0068.png,is the window broken
05x10x20x05F001403391N0144.png,how many sofas are there
05x10x20x05F001962766N0130.png,how many chairs are there in front of the observer
05x10x00x00F002237215N0140.png,what is that big object to the right of the sofa
10x25x50x10F000117321N0002.png,what's left of the door
10x25x20x05F002444551N0009.png,how many paintings are ther
05x10x00x00F001085850N0054.png,what is the front of that door
05x10x50x10F002494046N0119.png,how many mirrors you can find
05x10x50x10F000591481N0009.png,how many seats are next to the table
10x25x20x05F001367109N0019.png,is there a tv present in the image
05x10x50x10F002172631N0254.png,what material is the door made of
05x10x00x00F001306120N0015.png,does the photo look distorted or pixelated
05x10x00x00F000653547N0176.png,what color are the wall
10x25x00x00F001931685N0042.png,what is this
05x10x00x00F002543961N0198.png,what is the color of door frame
05x10x00x00F000457467N0076.png,how many windows are there
05x10x00x00F001846227N0022.png,what is the front
05x10x50x10F000200083N0102.png,what is on the wall
05x10x00x00F002077367N0219.png,how many television
10x25x50x10F000258801N0063.png,what is on the left of the cabinet
05x10x00x00F001403389N0327.png,what color is the television
05x10x00x00F002225364N0058.png,what is the color of the door
10x25x00x00F000148666N0038.png,is it made of wood or concrete
05x10x20x05F001403391N0304.png,what is on the armchair
05x10x50x10F002077367N0053.png,what is to the farther left of the picture to the left od the dining table set
05x10x00x00F002415594N0015.png,what hangs on the wall
05x10x50x10F001962766N0062.png,what can be seen in the center of the picture
05x10x00x00F000898641N0260.png,where is the television located
05x10x50x10F000850481N0009.png,what can be seen in the top left of the picture
10x25x20x05F000898639N0129.png,what is on the wall
05x10x20x05F001600209N0158.png,how many chair you see
05x10x00x00F001846225N0064.png,what is the colour of the wall
05x10x20x05F000898641N0136.png,what is hanging on the window
10x25x00x00F001242791N0074.png,what's next to the chair
05x10x50x10F000040911N0204.png,how many pictures on the wall
10x25x00x00F001600211N0018.png,where is the picture frame located
10x25x50x10F002282635N0028.png,is the door open
05x10x00x00F000653549N0055.png,what colour is the first door
10x25x20x05F000457466N0074.png,what is on the sofa
10x25x00x00F001846227N0127.png,is the night light on or off
05x10x20x05F000391480N0332.png,what color is the door
05x10x20x05F000503401N0108.png,how many door are there
05x10x20x05F001962770N0025.png,"what color is the cabinet on the left, on the ground"
10x25x50x10F002494042N0039.png,what is next to the doorway
05x10x20x05F000653549N0042.png,what is the color of the nearest door
05x10x00x00F000850482N0181.png,what's on the wall
05x10x20x05F001846226N0024.png,what's next to the bed
05x10x00x00F001511323N0133.png,what's the colour of the armchair
05x10x00x00F001568731N0167.png,what is on the bed
05x10x20x05F002225364N0020.png,how many rectangles are there on front wall
05x10x20x05F002225366N0041.png,what is right forward
05x10x50x10F002172629N0043.png,is the floor made of wood
10x25x50x10F001033916N0091.png,what can be found in the center of the picture
05x10x50x10F000040912N0026.png,where is the couch
05x10x50x10F000391480N0259.png,how many squares are on the right wall
10x25x00x00F001568730N0016.png,does the room have a door
05x10x20x05F000798181N0093.png,how many bed are there
10x25x50x10F000258803N0051.png,what kind of weapon is shown in the picture
05x10x50x10F000503401N0135.png,what colour is thr door
05x10x00x00F001568730N0117.png,how many pillows are there on the bed
05x10x00x00F001568730N0017.png,what are hung on the wall
05x10x00x00F000850483N0293.png,what is the color of the bedsheet
05x10x20x05F001242790N0131.png,what's next to the window
05x10x50x10F002415593N0121.png,how many chairs can you see
05x10x20x05F001000396N0096.png,is it a painting or a photo
05x10x00x00F000702891N0052.png,what's on the floor
10x25x00x00F002282638N0014.png,what's that in the middle
05x10x50x10F002172631N0274.png,how many chairs are there
05x10x20x05F000353298N0120.png,how many lights in the room
05x10x50x10F000702890N0014.png,how many pots are there
05x10x20x05F000931038N0110.png,which color is the paint on the wall
05x10x20x05F000931038N0050.png,how many steps in this image
05x10x20x05F000457466N0140.png,what's to the right of the chair
05x10x00x00F001242790N0101.png,what's on the wall to the right of the bed
05x10x20x05F000754497N0020.png,what colour of the pillow in the room
05x10x20x05F001220361N0123.png,what is outside the door
05x10x20x05F000702887N0064.png,how many trees are there
10x25x00x00F002237218N0116.png,how many pillows are on the photo
10x25x00x00F000653548N0011.png,what is the colour of the wall
05x10x50x10F000457466N0096.png,what's on the floor
05x10x20x05F000391480N0232.png,what do you see under the window
05x10x00x00F000850483N0273.png,what is present in the chair
05x10x20x05F000117323N0127.png,is there a door at the end of the hallway
05x10x00x00F001658019N0025.png,what color is the wall
05x10x20x05F001306122N0155.png,how many front doors are there
10x25x20x05F002494046N0057.png,where is the mirror
10x25x20x05F000591479N0025.png,what color is the umbrella
05x10x50x10F001000396N0026.png,what is against the wall on the right
05x10x50x10F002494046N0179.png,where is the electric switch in the room
05x10x50x10F001568731N0075.png,how many photo frame is here
05x10x00x00F000353298N0140.png,what color wall
05x10x00x00F000798180N0069.png,what is in front of the window
05x10x50x10F000702891N0096.png,what is he green object in center of picture
05x10x50x10F001962767N0079.png,how many windows
10x25x50x10F001511322N0044.png,how many pillows are there on the sofa
05x10x20x05F000391478N0118.png,what's seen on the mirror
05x10x20x05F001962769N0031.png,what color is the wall
05x10x20x05F001403389N0186.png,what is to the left of the armchair
10x25x00x00F001710306N0024.png,how many stoves are in the kitchen
10x25x50x10F001931685N0068.png,what is on the shelves
05x10x50x10F001931685N0192.png,what is wall color
05x10x20x05F001242790N0071.png,what color is the floor
05x10x20x05F000117323N0067.png,how many paintings are there
05x10x50x10F001962766N0202.png,how many chairs are there along with dinning table
05x10x00x00F001306123N0062.png,what is painted on the floor
05x10x50x10F001403391N0077.png,what color is the wall
05x10x50x10F000591479N0090.png,what is in the right corner of the image
10x25x50x10F001810458N0038.png,what is the color of desk
05x10x20x05F000850481N0115.png,how many doors are in this room
05x10x20x05F000653545N0022.png,what colour is the floor
05x10x50x10F000117324N0163.png,how many windows in the room
05x10x50x10F000040911N0184.png,how many white chair are there in the room
05x10x50x10F001306123N0043.png,what is between the columns
05x10x20x05F002444551N0181.png,how many chairs are there
05x10x20x05F002225363N0149.png,how many sofa chairs are there
10x25x20x05F002494042N0063.png,what colour sheet on chairs
05x10x50x10F000200083N0022.png,what color is the pillow in the image
05x10x20x05F000653548N0165.png,what object do you see behind the chair
10x25x00x00F001000396N0020.png,what is to the right of the table
10x25x20x05F000653548N0036.png,how many chairs are there
05x10x20x05F001846227N0115.png,how many chairs are in the picture
10x25x50x10F002543963N0048.png,do is there a light in the right corner
05x10x00x00F002172627N0041.png,what is the the floor made of
05x10x00x00F000798178N0018.png,how many towels are there
05x10x50x10F001600210N0054.png,what's on the corner
10x25x00x00F001242792N0032.png,how many open doors are there
05x10x50x10F002494046N0219.png,what is to the right of the desk
10x25x50x10F001962769N0029.png,what colour is the chair
05x10x00x00F000850481N0140.png,what color is the pillow
10x25x20x05F001033916N0022.png,how many doors are there
05x10x50x10F001600211N0055.png,what is on the wall opposite to the observer
10x25x00x00F000040910N0069.png,what is available to set in the room
10x25x50x10F001403389N0142.png,what color is the bag
05x10x50x10F000117323N0266.png,how many pictures are there
05x10x20x05F000040910N0059.png,how many windows are there
05x10x50x10F002444551N0065.png,where is the plant pot
05x10x20x05F000702891N0117.png,how many bookshelf
05x10x00x00F000117322N0060.png,how many paintings are in this image
10x25x20x05F002225364N0017.png,how many items are there on the floor
05x10x50x10F000117322N0105.png,what is on the right of the table
05x10x50x10F001846225N0079.png,is their a white colour in the image
10x25x50x10F001962767N0002.png,what is the color of the door
05x10x20x05F000591478N0140.png,is this place burned
05x10x00x00F001511326N0084.png,what is left to the table
10x25x20x05F001568730N0025.png,what colour are the doors to the right
05x10x20x05F001846227N0015.png,what object can be identified in the left
05x10x50x10F000117323N0046.png,what is next to the bedside lamp
05x10x50x10F002444552N0076.png,what is at the back of the room
05x10x50x10F002077367N0233.png,what's on the wall
05x10x20x05F000931038N0130.png,which side is the door
10x25x50x10F000702891N0012.png,what is this
10x25x50x10F000040910N0057.png,how many beds are there
05x10x50x10F000148666N0133.png,what is in the left of the room
05x10x20x05F000898641N0156.png,what's on the floor
10x25x00x00F002543961N0033.png,how many doors are in the picture
05x10x50x10F002494046N0139.png,how many bedrooms are there
05x10x50x10F001403389N0118.png,what color is the wall
05x10x00x00F001242791N0096.png,what is the door color
10x25x50x10F000200080N0018.png,is television is mounted to the wall
05x10x20x05F000798180N0054.png,how many chairs are there
05x10x50x10F002415593N0201.png,how many desk lamp on the table
05x10x20x05F002012767N0237.png,what color is the wall
10x25x50x10F002225364N0047.png,what is the color of the floor
10x25x20x05F002282638N0017.png,what is the cupboard made of
05x10x20x05F001931685N0017.png,how many colors you can find on the walls
05x10x20x05F000898640N0224.png,what is besides the curtain
10x25x20x05F000503401N0102.png,what color are the walls
05x10x20x05F000653548N0145.png,how many chairs are there
05x10x50x10F000148666N0173.png,what colour are the walls
10x25x00x00F001000396N0040.png,how many tables
10x25x20x05F001658020N0038.png,where is the window
05x10x20x05F001511325N0069.png,how many objects are in the picture
05x10x00x00F001000394N0096.png,what is on the left
05x10x50x10F000653545N0032.png,what is the figure on the door
05x10x00x00F002172629N0083.png,is that a cup on the table
05x10x50x10F000898642N0108.png,what is on the wall
10x25x20x05F000117321N0017.png,what is on the sofa
05x10x20x05F001306122N0055.png,where is the exit door? left or right
05x10x00x00F000702887N0060.png,what color is of the window
05x10x50x10F002415591N0032.png,what color of lamp on table
05x10x50x10F001242790N0038.png,what is the colour of the door
10x25x20x05F001931684N0094.png,what is there on the desk
05x10x50x10F000457465N0229.png,how many chairs do you see
05x10x50x10F001367108N0077.png,what element can be seen in the top left on the table
05x10x20x05F000040909N0004.png,what is above the sink
10x25x00x00F000353298N0041.png,what kind of room is it
05x10x00x00F000353298N0080.png,is that a wooden door
10x25x50x10F002237219N0108.png,what's to the left of the window
05x10x00x00F000898640N0175.png,what is lying on the passage
05x10x50x10F000653547N0087.png,how many photo frames are there in the room
05x10x20x05F002444552N0052.png,how many glass doors are there
10x25x00x00F000117323N0024.png,how many picture frames are on the picture
10x25x50x10F000591477N0041.png,what is the color of the chairs
05x10x20x05F000653547N0162.png,how many chairs
05x10x50x10F002415593N0341.png,where is the painting located
10x25x50x10F000754498N0022.png,is there a bed in the room
10x25x20x05F000391480N0118.png,how many chairs in the picture
10x25x50x10F002415593N0059.png,what is hanging on the wall above the chairs
10x25x20x05F001710302N0031.png,which type of table see there
10x25x00x00F001931684N0082.png,what is on the wall
10x25x50x10F000798180N0002.png,which side   in objects
05x10x20x05F001033916N0086.png,what color is the wall
10x25x20x05F001306122N0065.png,how many doors are there
05x10x00x00F000931038N0184.png,how many seats
05x10x50x10F001846227N0119.png,how many curtains are there
